dteday,weekday
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-24,2
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-25,3
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-26,4
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-27,5
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-28,6
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-29,0
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-30,1
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-01-31,2
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-01,3
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-02,4
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-03,5
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-04,6
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-05,0
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-06,1
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-07,2
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-08,3
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-09,4
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-10,5
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-11,6
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-12,0
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-13,1
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-14,2
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-15,3
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-16,4
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-17,5
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-18,6
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-19,0
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-20,1
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-21,2
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-22,3
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-23,4
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-24,5
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-25,6
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-26,0
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-27,1
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-28,2
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-02-29,3
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-01,4
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-02,5
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-03,6
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-04,0
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-05,1
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-06,2
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-07,3
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-08,4
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-09,5
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-10,6
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-11,0
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-12,1
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-13,2
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-14,3
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-15,4
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-16,5
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-17,6
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-18,0
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-19,1
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-20,2
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-21,3
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-22,4
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-23,5
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-24,6
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-25,0
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-26,1
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-27,2
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-28,3
2012-03-29,4
2012-03-29,4
2012-03-29,4
2012-03-29,4
2012-03-29,4
